song_id,song,is_original,original_artist,debut_date,last_played,times_played,avg_show_gap
582,The W.S. Walcott Medicine Show,0,The Band,2018-03-15,2024-09-24,19,31.22
583,Wake Up,0,Arcade Fire,2015-02-20,2022-06-25,2,385.5
585,What The World Needs Now Is Love,0,Sergio Mendes,2018-07-12,2018-07-12,1,524.0
586,White Lights,1,Goose,2018-12-22,2025-02-13,73,7.18
587,Why Can't We Be Friends,0,War,2019-10-31,2019-10-31,1,417.0
588,Wild Night,0,Van Morrison,2014-12-20,2025-02-11,19,40.84
590,Your Ocean,1,Goose,2015-04-18,2025-06-03,35,21.86
591,Look Out Cleveland,0,The Band,2020-10-03,2024-09-22,10,33.8
592,Me & My Uncle,0,John Philips,2014-11-26,2025-05-10,36,21.58
593,(Marie's The Name) His Latest Flame,0,Elvis Presley,2019-06-28,2022-08-20,4,110.75
595,"Well, You Can Do It Without Me",0,Father John Misty,2020-09-11,2020-09-11,1,344.0
596,Love And Happiness,0,Al Green,2019-10-05,2019-10-05,1,421.0
597,Night Moves,0,Bob Seger & The Silver Bullet Band,2019-10-05,2019-10-05,1,421.0
598,Ship Of Fools,0,Grateful Dead,2024-10-01,2024-10-01,1,63.0
599,Gun Street Girl,0,Tom Waits,2020-03-21,2022-09-30,4,91.75
601,Atlantic City,0,Bruce Springsteen,2020-03-15,2024-11-10,4,92.0
602,AUATC,0,Bon Iver,2020-10-19,2025-06-11,10,33.5
603,Lily's Tiger,1,Great Blue,2020-11-06,2024-09-15,3,110.67
604,The Empress Of Organos,1,Vasudo,2020-11-06,2025-06-27,85,4.55
605,Earthling or Alien?,1,Goose,2020-11-06,2025-06-12,47,7.22
606,The Killing Moon,0,Echo & The Bunnymen,2020-11-07,2025-06-22,7,47.29
607,Head Over Heels,0,Tears For Fears,2020-11-07,2020-11-07,2,331.0
608,Notorious,0,Duran Duran,2020-11-07,2020-11-07,1,331.0
609,Seekers on the Ridge pt I,1,Goose,2020-11-07,2025-06-20,52,6.37
610,Seekers on the Ridge pt II,1,Goose,2020-11-07,2025-06-20,52,6.37
